session_date,session_source,session_medium,campaign_name,landing_page,country,device_category,operating_system,browser,sessions,new_users,bounce_rate,avg_session_duration_sec,page_views,conversions,total_revenue,extraction_date,data_source
20260204,google,social,retargeting_q4,/pages/about,Spain,desktop,Linux,Chrome,119,53,0.6645,249.96,316,6,1525.38,2026-07-04T05:01:00.675026,google_analytics_4
20260205,facebook,cpc,(not set),/products/gunbot-config,Spain,tablet,Windows,Edge,73,36,0.5604,49.16,265,1,250.95,2026-07-04T05:01:00.675026,google_analytics_4
20260205,google,social,black_friday,/collections/all,Mexico,desktop,Windows,Edge,97,72,0.3075,385.48,283,1,103.1,2026-07-04T05:01:00.675026,google_analytics_4
20260205,email,(none),(not set),/products/gunbot-config,United Kingdom,desktop,Windows,Edge,154,79,0.353,108.94,367,11,1104.72,2026-07-04T05:01:00.675026,google_analytics_4
20260205,bing,organic,(not set),/products/btc-indicator,United States,mobile,Windows,Chrome,108,78,0.404,166.7,150,5,983.36,2026-07-04T05:01:00.675026,google_analytics_4
20260205,(direct),cpc,(not set),/,Germany,mobile,Android,Safari,107,32,0.4417,236.17,135,2,224.2,2026-07-04T05:01:00.675026,google_analytics_4
20260205,direct,(none),brand_awareness,/products/gunbot-config,Canada,tablet,Linux,Edge,102,40,0.3227,276.38,103,6,1682.09,2026-07-04T05:01:00.675026,google_analytics_4
20260206,facebook,organic,retargeting_q4,/pages/about,United Kingdom,mobile,Windows,Edge,8,3,0.61,395.37,10,1,136.78,2026-07-04T05:01:00.675026,google_analytics_4
20260206,bing,email,black_friday,/,United States,mobile,macOS,Edge,74,35,0.4347,327.0,281,2,187.37,2026-07-04T05:01:00.675026,google_analytics_4
20260206,facebook,organic,brand_awareness,/products/gunbot-config,Germany,tablet,Linux,Chrome,87,60,0.3014,415.43,142,5,1417.01,2026-07-04T05:01:00.675026,google_analytics_4
20260206,bing,email,retargeting_q4,/,Spain,desktop,Linux,Safari,56,38,0.5686,357.68,63,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260207,direct,social,summer_promo,/,Germany,tablet,macOS,Chrome,26,19,0.3719,189.33,55,2,352.72,2026-07-04T05:01:00.675026,google_analytics_4
20260207,direct,organic,brand_awareness,/collections/all,United States,tablet,Windows,Safari,35,22,0.7997,223.33,78,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260207,direct,email,summer_promo,/products/btc-indicator,Germany,mobile,iOS,Firefox,16,6,0.6114,156.44,37,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260207,facebook,social,retargeting_q4,/products/btc-indicator,United States,desktop,macOS,Safari,8,5,0.6628,206.66,21,1,92.98,2026-07-04T05:01:00.675026,google_analytics_4
20260208,direct,cpc,black_friday,/collections/all,Mexico,mobile,Windows,Edge,19,8,0.7437,241.83,22,1,293.59,2026-07-04T05:01:00.675026,google_analytics_4
20260208,bing,referral,black_friday,/products/gunbot-config,Brazil,desktop,iOS,Firefox,13,4,0.8499,198.75,27,1,112.4,2026-07-04T05:01:00.675026,google_analytics_4
20260208,facebook,social,black_friday,/pages/about,Brazil,desktop,iOS,Firefox,44,20,0.688,326.87,137,2,397.55,2026-07-04T05:01:00.675026,google_analytics_4
20260208,facebook,(none),(not set),/products/btc-indicator,Germany,tablet,macOS,Chrome,10,6,0.8471,75.67,29,1,273.1,2026-07-04T05:01:00.675026,google_analytics_4
20260208,google,(none),summer_promo,/products/btc-indicator,United States,desktop,iOS,Firefox,29,16,0.5975,134.3,113,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260208,facebook,email,brand_awareness,/pages/about,Mexico,tablet,Android,Firefox,22,14,0.663,89.21,35,1,64.96,2026-07-04T05:01:00.675026,google_analytics_4
20260209,(direct),organic,summer_promo,/products/gunbot-config,Mexico,desktop,macOS,Edge,42,20,0.7181,100.95,44,3,214.94,2026-07-04T05:01:00.675026,google_analytics_4
20260209,direct,organic,black_friday,/products/btc-indicator,United States,mobile,macOS,Safari,127,58,0.8034,130.15,383,8,1079.7,2026-07-04T05:01:00.675026,google_analytics_4
20260210,email,(none),retargeting_q4,/pages/about,Brazil,desktop,macOS,Chrome,26,17,0.6269,98.32,38,2,291.98,2026-07-04T05:01:00.675026,google_analytics_4
20260210,instagram,email,summer_promo,/products/gunbot-config,Spain,desktop,iOS,Edge,82,47,0.8155,396.76,148,1,86.9,2026-07-04T05:01:00.675026,google_analytics_4
20260210,direct,(none),(not set),/pages/about,Canada,desktop,Linux,Edge,64,28,0.4035,326.98,94,1,64.8,2026-07-04T05:01:00.675026,google_analytics_4
20260211,direct,organic,(not set),/products/gunbot-config,Mexico,tablet,iOS,Chrome,15,9,0.3436,176.62,20,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260211,(direct),cpc,retargeting_q4,/products/btc-indicator,Canada,desktop,Linux,Edge,15,7,0.7952,70.73,18,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260211,direct,(none),summer_promo,/collections/all,Mexico,tablet,Linux,Chrome,15,11,0.7239,308.06,27,1,199.92,2026-07-04T05:01:00.675026,google_analytics_4
20260212,email,cpc,(not set),/pages/about,Canada,desktop,macOS,Firefox,96,57,0.5158,54.62,105,7,787.21,2026-07-04T05:01:00.675026,google_analytics_4
20260212,bing,referral,retargeting_q4,/products/btc-indicator,United States,tablet,Android,Chrome,69,46,0.8245,304.93,124,3,366.52,2026-07-04T05:01:00.675026,google_analytics_4
20260212,email,cpc,black_friday,/collections/all,United States,mobile,Android,Safari,20,12,0.4547,333.74,46,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260212,email,referral,(not set),/collections/all,United Kingdom,desktop,Android,Safari,21,9,0.5916,76.61,28,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260212,direct,referral,(not set),/collections/all,United Kingdom,mobile,Linux,Firefox,97,40,0.4644,306.21,339,3,350.11,2026-07-04T05:01:00.675026,google_analytics_4
20260212,bing,referral,black_friday,/products/btc-indicator,Spain,tablet,Android,Firefox,75,46,0.5533,155.26,230,4,1152.39,2026-07-04T05:01:00.675026,google_analytics_4
20260213,bing,organic,black_friday,/products/btc-indicator,Mexico,tablet,Linux,Edge,50,16,0.7577,249.75,92,2,583.78,2026-07-04T05:01:00.675026,google_analytics_4
20260213,bing,referral,brand_awareness,/pages/about,Brazil,mobile,Windows,Firefox,32,9,0.6961,149.96,128,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260213,(direct),organic,black_friday,/pages/about,United Kingdom,mobile,Windows,Safari,106,57,0.4832,63.62,263,4,947.66,2026-07-04T05:01:00.675026,google_analytics_4
20260213,direct,cpc,retargeting_q4,/pages/about,Canada,tablet,Android,Chrome,31,13,0.3543,292.64,94,2,250.77,2026-07-04T05:01:00.675026,google_analytics_4
20260214,google,cpc,brand_awareness,/pages/about,Spain,mobile,Android,Edge,159,86,0.7619,230.1,315,8,1568.71,2026-07-04T05:01:00.675026,google_analytics_4
20260214,facebook,social,black_friday,/products/btc-indicator,Mexico,tablet,Android,Safari,113,61,0.6301,154.22,324,9,859.81,2026-07-04T05:01:00.675026,google_analytics_4
20260214,bing,email,retargeting_q4,/pages/about,Mexico,desktop,Windows,Chrome,58,26,0.3324,177.41,175,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260215,facebook,(none),retargeting_q4,/products/gunbot-config,Brazil,tablet,macOS,Safari,43,30,0.677,73.47,115,3,525.13,2026-07-04T05:01:00.675026,google_analytics_4
20260215,bing,organic,summer_promo,/pages/about,Mexico,mobile,iOS,Chrome,12,8,0.7297,104.76,44,1,43.21,2026-07-04T05:01:00.675026,google_analytics_4
20260215,direct,(none),retargeting_q4,/,Spain,desktop,iOS,Safari,44,23,0.8316,313.56,173,2,445.41,2026-07-04T05:01:00.675026,google_analytics_4
20260215,bing,social,black_friday,/collections/all,Brazil,tablet,Windows,Firefox,45,14,0.4287,225.6,119,1,122.86,2026-07-04T05:01:00.675026,google_analytics_4
20260215,instagram,referral,retargeting_q4,/pages/about,Canada,tablet,macOS,Edge,30,11,0.4955,106.35,108,2,285.57,2026-07-04T05:01:00.675026,google_analytics_4
20260215,google,cpc,summer_promo,/pages/about,Spain,tablet,Windows,Safari,44,31,0.4843,244.88,161,3,644.97,2026-07-04T05:01:00.675026,google_analytics_4
20260216,google,referral,(not set),/products/btc-indicator,Germany,mobile,iOS,Safari,31,15,0.3225,132.46,92,1,144.76,2026-07-04T05:01:00.675026,google_analytics_4
20260217,direct,social,brand_awareness,/products/gunbot-config,Canada,mobile,macOS,Firefox,63,40,0.6531,303.79,162,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260217,bing,email,summer_promo,/products/btc-indicator,United States,tablet,Android,Edge,83,38,0.6129,315.84,332,4,539.45,2026-07-04T05:01:00.675026,google_analytics_4
20260217,instagram,(none),summer_promo,/pages/about,United Kingdom,mobile,Linux,Safari,68,47,0.6396,93.02,161,4,297.56,2026-07-04T05:01:00.675026,google_analytics_4
20260217,bing,cpc,retargeting_q4,/,Germany,tablet,macOS,Firefox,110,42,0.4535,118.17,309,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260217,facebook,cpc,black_friday,/products/gunbot-config,Mexico,mobile,Windows,Firefox,83,61,0.5194,417.51,290,2,434.97,2026-07-04T05:01:00.675026,google_analytics_4
20260218,email,organic,retargeting_q4,/pages/about,Spain,tablet,Windows,Firefox,9,5,0.3847,176.58,33,1,207.89,2026-07-04T05:01:00.675026,google_analytics_4
20260218,bing,cpc,black_friday,/collections/all,Mexico,mobile,Windows,Safari,25,11,0.383,367.62,39,2,279.19,2026-07-04T05:01:00.675026,google_analytics_4
20260219,google,cpc,brand_awareness,/,Spain,mobile,iOS,Chrome,28,17,0.3547,383.46,54,1,184.2,2026-07-04T05:01:00.675026,google_analytics_4
20260219,direct,cpc,brand_awareness,/products/btc-indicator,United Kingdom,desktop,Windows,Edge,37,20,0.3634,45.32,50,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260219,instagram,social,black_friday,/products/btc-indicator,Spain,desktop,iOS,Safari,68,46,0.6733,195.89,136,3,530.84,2026-07-04T05:01:00.675026,google_analytics_4
20260219,google,cpc,(not set),/products/btc-indicator,Canada,tablet,iOS,Chrome,92,31,0.3317,200.43,322,6,636.64,2026-07-04T05:01:00.675026,google_analytics_4
20260220,google,cpc,summer_promo,/products/btc-indicator,Spain,desktop,iOS,Edge,8,5,0.4404,188.35,25,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260221,instagram,referral,retargeting_q4,/products/gunbot-config,Germany,tablet,macOS,Edge,43,25,0.706,77.98,151,1,52.34,2026-07-04T05:01:00.675026,google_analytics_4
20260221,google,cpc,black_friday,/pages/about,United States,tablet,Linux,Safari,19,11,0.361,54.1,34,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260221,google,referral,summer_promo,/products/gunbot-config,United States,mobile,iOS,Chrome,64,21,0.8293,349.42,123,1,247.75,2026-07-04T05:01:00.675026,google_analytics_4
20260221,google,email,retargeting_q4,/collections/all,Germany,desktop,Linux,Chrome,34,13,0.7977,350.07,135,2,396.24,2026-07-04T05:01:00.675026,google_analytics_4
20260222,email,social,black_friday,/collections/all,United States,tablet,Android,Safari,159,89,0.4468,273.87,377,1,128.06,2026-07-04T05:01:00.675026,google_analytics_4
20260222,email,(none),retargeting_q4,/collections/all,United Kingdom,tablet,iOS,Chrome,104,35,0.4049,187.04,231,7,720.2,2026-07-04T05:01:00.675026,google_analytics_4
20260222,(direct),(none),brand_awareness,/products/gunbot-config,Brazil,mobile,Android,Edge,72,50,0.5782,401.81,247,2,475.87,2026-07-04T05:01:00.675026,google_analytics_4
20260222,(direct),cpc,brand_awareness,/products/btc-indicator,United States,tablet,iOS,Chrome,70,39,0.5198,333.89,188,2,439.75,2026-07-04T05:01:00.675026,google_analytics_4
20260223,instagram,(none),black_friday,/collections/all,United Kingdom,desktop,macOS,Safari,42,15,0.3567,53.7,58,2,270.46,2026-07-04T05:01:00.675026,google_analytics_4
20260223,instagram,referral,(not set),/collections/all,Canada,desktop,iOS,Edge,81,48,0.5658,408.75,256,2,539.18,2026-07-04T05:01:00.675026,google_analytics_4
20260223,google,social,(not set),/collections/all,Spain,desktop,Android,Chrome,21,9,0.8195,127.83,29,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260223,(direct),cpc,brand_awareness,/,Spain,tablet,Windows,Edge,52,26,0.3392,179.17,124,1,108.88,2026-07-04T05:01:00.675026,google_analytics_4
20260224,email,social,black_friday,/products/btc-indicator,Canada,tablet,Windows,Safari,17,7,0.3767,335.57,32,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260224,email,email,brand_awareness,/pages/about,Germany,tablet,Android,Firefox,43,19,0.5041,255.23,61,1,135.19,2026-07-04T05:01:00.675026,google_analytics_4
20260225,bing,(none),retargeting_q4,/products/gunbot-config,United States,tablet,Linux,Firefox,76,54,0.7446,141.59,289,1,163.96,2026-07-04T05:01:00.675026,google_analytics_4
20260225,bing,social,summer_promo,/pages/about,Germany,desktop,Windows,Edge,95,55,0.5357,398.6,155,3,839.03,2026-07-04T05:01:00.675026,google_analytics_4
20260225,facebook,referral,brand_awareness,/products/gunbot-config,United States,desktop,macOS,Chrome,131,81,0.8111,275.99,459,9,699.21,2026-07-04T05:01:00.675026,google_analytics_4
20260225,email,email,retargeting_q4,/pages/about,Canada,tablet,Windows,Safari,64,20,0.3648,49.27,135,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260225,google,cpc,(not set),/pages/about,Germany,tablet,Linux,Safari,104,71,0.6986,56.33,241,4,787.12,2026-07-04T05:01:00.675026,google_analytics_4
20260225,bing,organic,(not set),/collections/all,Spain,tablet,Linux,Chrome,65,46,0.5186,152.78,252,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260226,instagram,(none),black_friday,/,Brazil,mobile,Windows,Firefox,43,18,0.5845,285.54,150,2,177.47,2026-07-04T05:01:00.675026,google_analytics_4
20260226,bing,organic,summer_promo,/collections/all,Canada,tablet,Linux,Firefox,71,36,0.3825,314.98,257,4,970.71,2026-07-04T05:01:00.675026,google_analytics_4
20260226,instagram,cpc,(not set),/pages/about,Spain,tablet,Android,Chrome,60,35,0.6679,383.54,156,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260226,bing,referral,black_friday,/pages/about,Brazil,tablet,Linux,Edge,79,58,0.4389,173.81,255,2,480.53,2026-07-04T05:01:00.675026,google_analytics_4
20260227,email,(none),(not set),/products/btc-indicator,Germany,desktop,Windows,Firefox,75,49,0.4888,108.27,209,3,482.19,2026-07-04T05:01:00.675026,google_analytics_4
20260227,facebook,(none),brand_awareness,/pages/about,United States,mobile,Android,Chrome,74,52,0.4708,234.19,199,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260227,instagram,(none),retargeting_q4,/products/gunbot-config,Germany,mobile,iOS,Firefox,69,51,0.3406,384.25,240,1,170.55,2026-07-04T05:01:00.675026,google_analytics_4
20260227,(direct),organic,retargeting_q4,/products/gunbot-config,Canada,desktop,iOS,Edge,54,23,0.3567,152.01,210,1,242.51,2026-07-04T05:01:00.675026,google_analytics_4
20260227,bing,(none),brand_awareness,/,Brazil,desktop,macOS,Firefox,26,16,0.8113,389.45,27,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260228,direct,(none),brand_awareness,/,Canada,mobile,Windows,Safari,8,2,0.3309,207.71,13,1,215.83,2026-07-04T05:01:00.675026,google_analytics_4
20260228,instagram,social,retargeting_q4,/,Spain,tablet,Android,Firefox,15,5,0.6002,268.82,39,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260228,email,organic,summer_promo,/collections/all,Mexico,mobile,macOS,Chrome,78,35,0.3038,121.64,229,1,228.94,2026-07-04T05:01:00.675026,google_analytics_4
20260301,direct,email,brand_awareness,/collections/all,United States,tablet,Windows,Safari,63,21,0.6015,264.31,230,5,1284.3,2026-07-04T05:01:00.675026,google_analytics_4
20260301,facebook,cpc,brand_awareness,/products/btc-indicator,Brazil,desktop,Windows,Safari,97,56,0.4722,251.82,207,3,789.93,2026-07-04T05:01:00.675026,google_analytics_4
20260301,direct,(none),retargeting_q4,/pages/about,Spain,desktop,Android,Edge,148,98,0.6513,51.14,509,7,1046.24,2026-07-04T05:01:00.675026,google_analytics_4
20260301,bing,social,summer_promo,/collections/all,United States,mobile,Linux,Safari,163,106,0.6298,119.55,383,4,577.6,2026-07-04T05:01:00.675026,google_analytics_4
20260301,instagram,email,brand_awareness,/collections/all,Spain,desktop,macOS,Safari,89,52,0.8283,151.04,145,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260302,instagram,organic,retargeting_q4,/pages/about,Germany,desktop,macOS,Chrome,80,29,0.8088,249.16,302,5,1220.46,2026-07-04T05:01:00.675026,google_analytics_4
20260302,email,social,(not set),/,Germany,mobile,Linux,Edge,44,32,0.3207,213.22,44,2,98.97,2026-07-04T05:01:00.675026,google_analytics_4
20260302,direct,referral,retargeting_q4,/pages/about,United Kingdom,mobile,iOS,Chrome,48,21,0.653,409.25,114,2,362.66,2026-07-04T05:01:00.675026,google_analytics_4
20260302,(direct),cpc,(not set),/pages/about,Mexico,mobile,Linux,Edge,66,24,0.8172,63.55,248,4,942.72,2026-07-04T05:01:00.675026,google_analytics_4
20260302,(direct),cpc,brand_awareness,/collections/all,United States,tablet,Linux,Safari,109,80,0.6889,144.51,120,2,98.2,2026-07-04T05:01:00.675026,google_analytics_4
20260302,email,email,(not set),/pages/about,Germany,tablet,macOS,Edge,93,47,0.3729,177.93,175,5,1377.8,2026-07-04T05:01:00.675026,google_analytics_4
20260303,email,referral,retargeting_q4,/,Mexico,desktop,Android,Safari,75,36,0.3073,322.75,247,4,752.5,2026-07-04T05:01:00.675026,google_analytics_4
20260303,(direct),cpc,retargeting_q4,/pages/about,Germany,mobile,Linux,Chrome,109,80,0.3024,355.51,359,4,159.58,2026-07-04T05:01:00.675026,google_analytics_4
20260303,direct,referral,(not set),/products/btc-indicator,United Kingdom,mobile,Linux,Safari,9,3,0.4747,204.8,27,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260303,google,organic,retargeting_q4,/,Brazil,tablet,iOS,Safari,13,8,0.7202,254.99,26,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260303,facebook,referral,black_friday,/pages/about,United Kingdom,desktop,macOS,Edge,40,29,0.355,221.08,50,2,174.99,2026-07-04T05:01:00.675026,google_analytics_4
20260303,direct,social,(not set),/,United States,tablet,iOS,Edge,77,45,0.7251,231.09,135,4,842.54,2026-07-04T05:01:00.675026,google_analytics_4
20260304,google,referral,brand_awareness,/products/btc-indicator,Canada,tablet,iOS,Safari,61,42,0.7137,300.35,236,1,255.48,2026-07-04T05:01:00.675026,google_analytics_4
20260304,instagram,(none),brand_awareness,/products/gunbot-config,Brazil,mobile,iOS,Firefox,20,12,0.7305,66.85,61,1,201.5,2026-07-04T05:01:00.675026,google_analytics_4
20260304,bing,social,black_friday,/pages/about,Mexico,desktop,macOS,Firefox,31,18,0.7076,402.44,114,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260304,facebook,social,black_friday,/products/gunbot-config,Canada,tablet,macOS,Safari,56,29,0.6423,218.99,101,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260304,direct,referral,(not set),/pages/about,Germany,desktop,iOS,Chrome,16,6,0.3678,45.26,26,1,279.41,2026-07-04T05:01:00.675026,google_analytics_4
20260305,instagram,cpc,brand_awareness,/collections/all,Germany,desktop,Linux,Edge,16,7,0.3782,217.52,38,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260305,instagram,(none),black_friday,/products/gunbot-config,United States,desktop,Linux,Edge,17,8,0.4113,322.37,25,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260305,google,social,summer_promo,/collections/all,Germany,tablet,Android,Chrome,16,10,0.711,281.68,32,1,143.1,2026-07-04T05:01:00.675026,google_analytics_4
20260306,google,referral,brand_awareness,/collections/all,Brazil,tablet,Windows,Chrome,81,58,0.3577,134.26,250,3,846.73,2026-07-04T05:01:00.675026,google_analytics_4
20260306,facebook,social,black_friday,/,Brazil,desktop,Android,Firefox,84,56,0.3964,215.8,208,3,127.92,2026-07-04T05:01:00.675026,google_analytics_4
20260307,email,social,summer_promo,/products/btc-indicator,Brazil,tablet,Linux,Edge,115,75,0.5269,402.57,211,2,564.21,2026-07-04T05:01:00.675026,google_analytics_4
20260307,bing,(none),black_friday,/products/btc-indicator,United Kingdom,mobile,iOS,Firefox,74,38,0.5296,395.56,79,5,502.82,2026-07-04T05:01:00.675026,google_analytics_4
20260307,instagram,organic,summer_promo,/products/btc-indicator,United Kingdom,tablet,Android,Safari,110,45,0.5592,121.04,410,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260307,(direct),referral,black_friday,/pages/about,Mexico,desktop,Android,Edge,29,13,0.581,121.08,70,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260307,instagram,cpc,(not set),/,Mexico,desktop,Android,Chrome,88,54,0.4104,140.1,116,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260308,facebook,organic,summer_promo,/products/gunbot-config,Brazil,mobile,Linux,Edge,16,7,0.8061,345.81,30,1,250.67,2026-07-04T05:01:00.675026,google_analytics_4
20260308,instagram,organic,summer_promo,/,Canada,desktop,Android,Chrome,86,49,0.3016,115.04,252,3,309.51,2026-07-04T05:01:00.675026,google_analytics_4
20260308,instagram,social,summer_promo,/pages/about,United States,mobile,Android,Safari,5,2,0.4112,327.36,17,1,169.46,2026-07-04T05:01:00.675026,google_analytics_4
20260308,google,cpc,summer_promo,/products/gunbot-config,Spain,tablet,iOS,Edge,24,11,0.4465,197.63,77,1,245.11,2026-07-04T05:01:00.675026,google_analytics_4
20260308,email,email,summer_promo,/collections/all,Spain,mobile,iOS,Chrome,12,4,0.4358,349.61,24,1,161.95,2026-07-04T05:01:00.675026,google_analytics_4
20260309,google,referral,retargeting_q4,/products/btc-indicator,Spain,tablet,iOS,Firefox,145,44,0.5403,196.36,302,3,465.16,2026-07-04T05:01:00.675026,google_analytics_4
20260309,(direct),referral,black_friday,/products/gunbot-config,Mexico,mobile,Android,Safari,90,48,0.4312,111.23,353,3,310.19,2026-07-04T05:01:00.675026,google_analytics_4
20260309,direct,email,summer_promo,/collections/all,Spain,tablet,iOS,Firefox,18,12,0.4848,380.52,69,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260309,facebook,email,brand_awareness,/products/gunbot-config,Germany,tablet,Windows,Firefox,48,27,0.5002,379.17,88,1,202.88,2026-07-04T05:01:00.675026,google_analytics_4
20260309,instagram,cpc,black_friday,/,Brazil,desktop,Linux,Firefox,136,95,0.481,140.88,504,3,863.62,2026-07-04T05:01:00.675026,google_analytics_4
20260309,direct,(none),(not set),/products/btc-indicator,Brazil,mobile,Android,Safari,131,52,0.791,359.17,442,7,1099.75,2026-07-04T05:01:00.675026,google_analytics_4
20260310,email,social,retargeting_q4,/products/btc-indicator,Brazil,mobile,Windows,Firefox,98,72,0.8435,355.28,183,4,731.2,2026-07-04T05:01:00.675026,google_analytics_4
20260310,instagram,email,(not set),/products/btc-indicator,United States,tablet,Linux,Safari,92,34,0.707,217.83,142,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260310,instagram,email,(not set),/products/btc-indicator,Mexico,desktop,Android,Chrome,150,79,0.8299,290.94,402,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260310,google,(none),brand_awareness,/pages/about,United Kingdom,desktop,Android,Chrome,13,9,0.3297,234.41,36,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260310,(direct),(none),retargeting_q4,/,Mexico,mobile,iOS,Chrome,12,6,0.7641,252.31,30,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260310,email,(none),retargeting_q4,/pages/about,Canada,tablet,macOS,Chrome,32,12,0.7895,222.48,128,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260311,bing,(none),brand_awareness,/,Germany,desktop,Linux,Safari,6,2,0.4173,152.3,11,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260311,(direct),organic,black_friday,/products/gunbot-config,Spain,tablet,Windows,Edge,41,12,0.6704,189.6,55,3,209.59,2026-07-04T05:01:00.675026,google_analytics_4
20260311,google,social,black_friday,/products/btc-indicator,United Kingdom,tablet,Android,Edge,40,18,0.85,106.4,74,2,304.73,2026-07-04T05:01:00.675026,google_analytics_4
20260311,instagram,referral,(not set),/products/gunbot-config,Germany,mobile,Android,Safari,43,17,0.5121,262.05,164,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260312,(direct),social,summer_promo,/products/btc-indicator,Spain,desktop,Windows,Firefox,12,4,0.5023,92.75,24,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260312,google,email,retargeting_q4,/products/btc-indicator,Mexico,tablet,Linux,Edge,23,9,0.6552,415.4,69,1,85.7,2026-07-04T05:01:00.675026,google_analytics_4
20260313,(direct),social,black_friday,/pages/about,Canada,mobile,Linux,Chrome,104,42,0.5127,60.88,289,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260313,bing,cpc,brand_awareness,/,United Kingdom,tablet,iOS,Firefox,6,2,0.769,108.41,22,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260313,(direct),cpc,summer_promo,/products/btc-indicator,Canada,tablet,iOS,Firefox,99,53,0.6833,296.37,293,4,809.66,2026-07-04T05:01:00.675026,google_analytics_4
20260313,facebook,email,retargeting_q4,/products/gunbot-config,Mexico,mobile,Windows,Firefox,48,35,0.4836,182.96,72,3,405.19,2026-07-04T05:01:00.675026,google_analytics_4
20260313,email,email,retargeting_q4,/products/gunbot-config,United Kingdom,desktop,macOS,Edge,60,32,0.4985,89.67,125,1,177.73,2026-07-04T05:01:00.675026,google_analytics_4
20260314,email,referral,(not set),/products/btc-indicator,Brazil,desktop,iOS,Firefox,43,30,0.7904,91.58,142,3,636.21,2026-07-04T05:01:00.675026,google_analytics_4
20260314,facebook,referral,black_friday,/products/gunbot-config,Canada,desktop,Linux,Safari,30,13,0.7214,397.74,102,1,52.6,2026-07-04T05:01:00.675026,google_analytics_4
20260314,facebook,organic,summer_promo,/collections/all,Spain,mobile,iOS,Chrome,36,12,0.6405,135.32,130,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260314,email,social,(not set),/collections/all,Mexico,mobile,Linux,Safari,12,7,0.6051,168.87,44,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260315,email,organic,summer_promo,/products/btc-indicator,Germany,mobile,Android,Firefox,25,15,0.3361,399.47,37,1,175.87,2026-07-04T05:01:00.675026,google_analytics_4
20260315,email,referral,brand_awareness,/,Mexico,mobile,Linux,Firefox,75,30,0.3732,50.66,113,1,173.75,2026-07-04T05:01:00.675026,google_analytics_4
20260315,facebook,cpc,summer_promo,/collections/all,Mexico,desktop,iOS,Safari,37,21,0.7168,134.75,90,2,534.05,2026-07-04T05:01:00.675026,google_analytics_4
20260315,facebook,social,summer_promo,/products/btc-indicator,Brazil,tablet,Windows,Edge,68,23,0.431,106.75,236,0,0.0,2026-07-04T05:01:00.675026,google_analytics_4
20260315,instagram,organic,retargeting_q4,/products/gunbot-config,Germany,mobile,Windows,Firefox,73,38,0.478,298.39,206,1,220.63,2026-07-04T05:01:00.675026,google_analytics_4
20260315,instagram,cpc,brand_awareness,/,Mexico,desktop,macOS,Chrome,97,41,0.5393,186.84,174,5,328.94,2026-07-04T05:01:00.675026,google_analytics_4
