trend_id,keyword_tracked,search_date,search_interest_score,geo_region,platform_source,top_related_query_1,top_related_query_2,top_related_query_3,rising_query_1,rising_query_2,weekly_momentum_pct,monthly_momentum_pct,seasonality_index,competition_level,estimated_cpc_low,estimated_cpc_high,organic_difficulty,search_volume_tier,profitable_niche_flag
trd_prompt_generation_20260505,prompt generation,2026-05-05T00:00:00,17,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,21.43,0.0,102.5,Medium,2.94,6.17,60,Low,False
trd_agentic_AI_20260505,agentic AI,2026-05-05T00:00:00,81,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,15.71,6.58,102.5,Medium,1.21,2.54,66,High,True
trd_prompt_engineering_20260505,prompt engineering,2026-05-05T00:00:00,41,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,17.14,2.5,102.5,Medium,2.32,4.87,75,Medium,False
trd_prompt_generation_20260506,prompt generation,2026-05-06T00:00:00,19,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,11.76,18.75,102.5,Medium,1.31,2.75,66,Low,False
trd_agentic_AI_20260506,agentic AI,2026-05-06T00:00:00,94,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,16.05,32.39,102.5,Medium,1.22,2.56,79,High,True
trd_prompt_engineering_20260506,prompt engineering,2026-05-06T00:00:00,47,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,14.63,11.9,102.5,Medium,2.79,5.86,52,Medium,False
trd_prompt_generation_20260507,prompt generation,2026-05-07T00:00:00,20,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,5.26,17.65,102.5,Medium,2.1,4.41,61,Low,False
trd_agentic_AI_20260507,agentic AI,2026-05-07T00:00:00,93,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-1.06,34.78,102.5,Medium,2.43,5.1,74,High,False
trd_prompt_engineering_20260507,prompt engineering,2026-05-07T00:00:00,54,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,14.89,54.29,102.5,Medium,2.32,4.87,46,Medium,False
trd_prompt_generation_20260508,prompt generation,2026-05-08T00:00:00,19,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-5.0,35.71,102.5,Medium,2.58,5.42,62,Low,False
trd_agentic_AI_20260508,agentic AI,2026-05-08T00:00:00,91,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-2.15,30.0,102.5,Medium,1.57,3.3,78,High,False
trd_prompt_engineering_20260508,prompt engineering,2026-05-08T00:00:00,47,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-12.96,34.29,102.5,Medium,2.65,5.57,54,Medium,False
trd_prompt_generation_20260509,prompt generation,2026-05-09T00:00:00,21,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,10.53,23.53,102.5,Medium,1.73,3.63,51,Low,False
trd_agentic_AI_20260509,agentic AI,2026-05-09T00:00:00,85,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-6.59,4.94,102.5,Medium,1.35,2.84,84,High,False
trd_prompt_engineering_20260509,prompt engineering,2026-05-09T00:00:00,43,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-8.51,4.88,102.5,Medium,1.21,2.54,57,Medium,False
trd_prompt_generation_20260510,prompt generation,2026-05-10T00:00:00,24,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,14.29,26.32,102.5,Medium,2.59,5.44,84,Low,False
trd_agentic_AI_20260510,agentic AI,2026-05-10T00:00:00,75,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-11.76,-20.21,102.5,Medium,2.92,6.13,56,High,False
trd_prompt_engineering_20260510,prompt engineering,2026-05-10T00:00:00,45,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,4.65,-4.26,102.5,Medium,1.98,4.16,70,Medium,False
trd_prompt_generation_20260511,prompt generation,2026-05-11T00:00:00,24,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,0.0,20.0,102.5,Medium,1.57,3.3,50,Low,False
trd_agentic_AI_20260511,agentic AI,2026-05-11T00:00:00,87,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,16.0,-6.45,102.5,Medium,2.53,5.31,48,High,True
trd_prompt_engineering_20260511,prompt engineering,2026-05-11T00:00:00,49,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,8.89,-9.26,102.5,Medium,3.41,7.16,73,Medium,False
trd_prompt_generation_20260512,prompt generation,2026-05-12T00:00:00,25,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,4.17,31.58,102.5,Medium,1.58,3.32,64,Low,False
trd_agentic_AI_20260512,agentic AI,2026-05-12T00:00:00,85,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-2.3,-6.59,102.5,Medium,2.2,4.62,61,High,False
trd_prompt_engineering_20260512,prompt engineering,2026-05-12T00:00:00,48,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-2.04,2.13,102.5,Medium,2.5,5.25,71,Medium,False
trd_prompt_generation_20260513,prompt generation,2026-05-13T00:00:00,29,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,16.0,38.1,102.5,Medium,2.72,5.71,79,Low,False
trd_agentic_AI_20260513,agentic AI,2026-05-13T00:00:00,84,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-1.18,-1.18,102.5,Medium,3.38,7.1,68,High,False
trd_prompt_engineering_20260513,prompt engineering,2026-05-13T00:00:00,52,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,8.33,20.93,102.5,Medium,3.06,6.43,80,Medium,False
trd_prompt_generation_20260514,prompt generation,2026-05-14T00:00:00,30,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,3.45,25.0,102.5,Medium,2.41,5.06,78,Low,False
trd_agentic_AI_20260514,agentic AI,2026-05-14T00:00:00,100,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,19.05,33.33,102.5,Medium,1.82,3.82,57,High,True
trd_prompt_engineering_20260514,prompt engineering,2026-05-14T00:00:00,51,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-1.92,13.33,102.5,Medium,3.45,7.25,66,Medium,False
trd_prompt_generation_20260515,prompt generation,2026-05-15T00:00:00,28,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-6.67,16.67,102.5,Medium,1.32,2.77,67,Low,False
trd_agentic_AI_20260515,agentic AI,2026-05-15T00:00:00,82,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-18.0,-5.75,102.5,Medium,1.92,4.03,82,High,False
trd_prompt_engineering_20260515,prompt engineering,2026-05-15T00:00:00,52,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,1.96,6.12,102.5,Medium,3.27,6.87,79,Medium,False
trd_prompt_generation_20260516,prompt generation,2026-05-16T00:00:00,28,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,0.0,12.0,102.5,Medium,3.03,6.36,51,Low,False
trd_agentic_AI_20260516,agentic AI,2026-05-16T00:00:00,67,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-18.29,-21.18,102.5,Medium,2.27,4.77,59,Medium,False
trd_prompt_engineering_20260516,prompt engineering,2026-05-16T00:00:00,43,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-17.31,-10.42,102.5,Medium,3.44,7.22,77,Medium,False
trd_prompt_generation_20260517,prompt generation,2026-05-17T00:00:00,29,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,3.57,0.0,102.5,Medium,1.92,4.03,81,Low,False
trd_agentic_AI_20260517,agentic AI,2026-05-17T00:00:00,69,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,2.99,-17.86,102.5,Medium,3.25,6.83,75,Medium,False
trd_prompt_engineering_20260517,prompt engineering,2026-05-17T00:00:00,43,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,0.0,-17.31,102.5,Medium,2.46,5.17,59,Medium,False
trd_prompt_generation_20260518,prompt generation,2026-05-18T00:00:00,26,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-10.34,-13.33,102.5,Medium,1.4,2.94,82,Low,False
trd_agentic_AI_20260518,agentic AI,2026-05-18T00:00:00,78,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,13.04,-22.0,102.5,Medium,1.56,3.28,73,High,True
trd_prompt_engineering_20260518,prompt engineering,2026-05-18T00:00:00,43,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,0.0,-15.69,102.5,Medium,3.1,6.51,56,Medium,False
trd_prompt_generation_20260519,prompt generation,2026-05-19T00:00:00,22,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-15.38,-21.43,102.5,Medium,2.23,4.68,62,Low,False
trd_agentic_AI_20260519,agentic AI,2026-05-19T00:00:00,77,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-1.28,-6.1,102.5,Medium,2.06,4.33,76,High,False
trd_prompt_engineering_20260519,prompt engineering,2026-05-19T00:00:00,40,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-6.98,-23.08,102.5,Medium,2.22,4.66,61,Low,False
trd_prompt_generation_20260520,prompt generation,2026-05-20T00:00:00,21,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-4.55,-25.0,102.5,Medium,3.07,6.45,62,Low,False
trd_agentic_AI_20260520,agentic AI,2026-05-20T00:00:00,88,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,14.29,31.34,102.5,Medium,1.21,2.54,51,High,True
trd_prompt_engineering_20260520,prompt engineering,2026-05-20T00:00:00,41,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,2.5,-4.65,102.5,Medium,1.51,3.17,52,Medium,False
trd_prompt_generation_20260521,prompt generation,2026-05-21T00:00:00,20,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-4.76,-31.03,102.5,Medium,3.06,6.43,67,Low,False
trd_agentic_AI_20260521,agentic AI,2026-05-21T00:00:00,85,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-3.41,23.19,102.5,Medium,1.57,3.3,73,High,False
trd_prompt_engineering_20260521,prompt engineering,2026-05-21T00:00:00,38,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-7.32,-11.63,102.5,Medium,3.28,6.89,51,Low,False
trd_prompt_generation_20260522,prompt generation,2026-05-22T00:00:00,23,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,15.0,-11.54,102.5,Medium,2.16,4.54,50,Low,False
trd_agentic_AI_20260522,agentic AI,2026-05-22T00:00:00,86,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,1.18,10.26,102.5,Medium,1.66,3.49,60,High,False
trd_prompt_engineering_20260522,prompt engineering,2026-05-22T00:00:00,40,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,5.26,-6.98,102.5,Medium,2.91,6.11,81,Low,False
trd_prompt_generation_20260523,prompt generation,2026-05-23T00:00:00,30,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,30.43,36.36,102.5,Medium,3.17,6.66,57,Low,False
trd_agentic_AI_20260523,agentic AI,2026-05-23T00:00:00,80,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-6.98,3.9,102.5,Medium,1.6,3.36,48,High,False
trd_prompt_engineering_20260523,prompt engineering,2026-05-23T00:00:00,45,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,12.5,12.5,102.5,Medium,1.7,3.57,77,Medium,False
trd_prompt_generation_20260524,prompt generation,2026-05-24T00:00:00,24,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-20.0,14.29,102.5,Medium,3.38,7.1,54,Low,False
trd_agentic_AI_20260524,agentic AI,2026-05-24T00:00:00,67,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-16.25,-23.86,102.5,Medium,2.33,4.89,72,Medium,False
trd_prompt_engineering_20260524,prompt engineering,2026-05-24T00:00:00,46,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,2.22,12.2,102.5,Medium,2.48,5.21,45,Medium,False
trd_prompt_generation_20260525,prompt generation,2026-05-25T00:00:00,25,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,4.17,25.0,102.5,Medium,2.31,4.85,61,Low,False
trd_agentic_AI_20260525,agentic AI,2026-05-25T00:00:00,83,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,23.88,-2.35,102.5,Medium,2.66,5.59,77,High,True
trd_prompt_engineering_20260525,prompt engineering,2026-05-25T00:00:00,44,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-4.35,15.79,102.5,Medium,3.06,6.43,85,Medium,False
trd_prompt_generation_20260526,prompt generation,2026-05-26T00:00:00,25,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,0.0,8.7,102.5,Medium,1.67,3.51,58,Low,False
trd_agentic_AI_20260526,agentic AI,2026-05-26T00:00:00,86,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,3.61,0.0,102.5,Medium,3.21,6.74,50,High,True
trd_prompt_engineering_20260526,prompt engineering,2026-05-26T00:00:00,46,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,4.55,15.0,102.5,Medium,1.61,3.38,69,Medium,False
trd_prompt_generation_20260527,prompt generation,2026-05-27T00:00:00,27,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,8.0,-10.0,102.5,Medium,2.03,4.26,56,Low,False
trd_agentic_AI_20260527,agentic AI,2026-05-27T00:00:00,89,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,3.49,11.25,102.5,Medium,2.77,5.82,47,High,True
trd_prompt_engineering_20260527,prompt engineering,2026-05-27T00:00:00,48,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,4.35,6.67,102.5,Medium,3.49,7.33,47,Medium,False
trd_prompt_generation_20260528,prompt generation,2026-05-28T00:00:00,27,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,0.0,12.5,102.5,Medium,2.53,5.31,62,Low,False
trd_agentic_AI_20260528,agentic AI,2026-05-28T00:00:00,93,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,4.49,38.81,102.5,Medium,1.54,3.23,49,High,True
trd_prompt_engineering_20260528,prompt engineering,2026-05-28T00:00:00,49,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,2.08,6.52,102.5,Medium,1.89,3.97,81,Medium,False
trd_prompt_generation_20260529,prompt generation,2026-05-29T00:00:00,23,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-14.81,-8.0,102.5,Medium,1.87,3.93,49,Low,False
trd_agentic_AI_20260529,agentic AI,2026-05-29T00:00:00,83,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-10.75,0.0,102.5,Medium,2.99,6.28,73,High,False
trd_prompt_engineering_20260529,prompt engineering,2026-05-29T00:00:00,45,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-8.16,2.27,102.5,Medium,2.19,4.6,73,Medium,False
trd_prompt_generation_20260530,prompt generation,2026-05-30T00:00:00,24,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,4.35,-4.0,102.5,Medium,2.87,6.03,74,Low,False
trd_agentic_AI_20260530,agentic AI,2026-05-30T00:00:00,72,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-13.25,-16.28,102.5,Medium,2.55,5.35,58,High,False
trd_prompt_engineering_20260530,prompt engineering,2026-05-30T00:00:00,42,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-6.67,-8.7,102.5,Medium,1.26,2.65,85,Medium,False
trd_prompt_generation_20260531,prompt generation,2026-05-31T00:00:00,40,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,66.67,48.15,102.5,Medium,2.98,6.26,47,Low,False
trd_agentic_AI_20260531,agentic AI,2026-05-31T00:00:00,82,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,13.89,-7.87,102.5,Medium,2.7,5.67,60,High,True
trd_prompt_engineering_20260531,prompt engineering,2026-05-31T00:00:00,54,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,28.57,12.5,102.5,Medium,1.26,2.65,85,Medium,False
trd_prompt_generation_20260601,prompt generation,2026-06-01T00:00:00,33,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-17.5,22.22,100.0,Medium,3.48,7.31,60,Low,False
trd_agentic_AI_20260601,agentic AI,2026-06-01T00:00:00,91,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,10.98,-2.15,100.0,Medium,1.39,2.92,77,High,True
trd_prompt_engineering_20260601,prompt engineering,2026-06-01T00:00:00,51,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-5.56,4.08,100.0,Medium,2.17,4.56,50,Medium,False
trd_prompt_generation_20260602,prompt generation,2026-06-02T00:00:00,34,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,3.03,47.83,100.0,Medium,2.91,6.11,73,Low,False
trd_agentic_AI_20260602,agentic AI,2026-06-02T00:00:00,87,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-4.4,4.82,100.0,Medium,3.36,7.06,66,High,False
trd_prompt_engineering_20260602,prompt engineering,2026-06-02T00:00:00,54,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,5.88,20.0,100.0,Medium,2.6,5.46,63,Medium,False
trd_prompt_generation_20260603,prompt generation,2026-06-03T00:00:00,22,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-35.29,-8.33,100.0,Medium,2.61,5.48,80,Low,False
trd_agentic_AI_20260603,agentic AI,2026-06-03T00:00:00,80,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-8.05,11.11,100.0,Medium,2.61,5.48,64,High,False
trd_prompt_engineering_20260603,prompt engineering,2026-06-03T00:00:00,41,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-24.07,-2.38,100.0,Medium,2.12,4.45,63,Medium,False
trd_prompt_generation_20260604,prompt generation,2026-06-04T00:00:00,31,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,40.91,-22.5,100.0,Medium,1.63,3.42,80,Low,False
trd_agentic_AI_20260604,agentic AI,2026-06-04T00:00:00,90,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,12.5,9.76,100.0,Medium,2.56,5.38,72,High,True
trd_prompt_engineering_20260604,prompt engineering,2026-06-04T00:00:00,48,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,17.07,-11.11,100.0,Medium,1.92,4.03,78,Medium,False
trd_prompt_generation_20260605,prompt generation,2026-06-05T00:00:00,23,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-25.81,-30.3,100.0,Medium,2.02,4.24,79,Low,False
trd_agentic_AI_20260605,agentic AI,2026-06-05T00:00:00,89,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-1.11,-2.2,100.0,Medium,1.94,4.07,51,High,False
trd_prompt_engineering_20260605,prompt engineering,2026-06-05T00:00:00,43,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,-10.42,-15.69,100.0,Medium,2.93,6.15,54,Medium,False
trd_prompt_generation_20260606,prompt generation,2026-06-06T00:00:00,28,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,21.74,-17.65,100.0,Medium,1.57,3.3,53,Low,False
trd_agentic_AI_20260606,agentic AI,2026-06-06T00:00:00,76,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-14.61,-12.64,100.0,Medium,2.95,6.2,69,High,False
trd_prompt_engineering_20260606,prompt engineering,2026-06-06T00:00:00,44,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,2.33,-18.52,100.0,Medium,3.01,6.32,61,Medium,False
trd_prompt_generation_20260607,prompt generation,2026-06-07T00:00:00,23,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-17.86,4.55,100.0,Medium,3.06,6.43,70,Low,False
trd_agentic_AI_20260607,agentic AI,2026-06-07T00:00:00,75,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-1.32,-6.25,100.0,Medium,2.01,4.22,61,High,False
trd_prompt_engineering_20260607,prompt engineering,2026-06-07T00:00:00,47,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,6.82,14.63,100.0,Medium,3.47,7.29,63,Medium,False
trd_prompt_generation_20260608,prompt generation,2026-06-08T00:00:00,27,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,17.39,-12.9,100.0,Medium,3.49,7.33,55,Low,False
trd_agentic_AI_20260608,agentic AI,2026-06-08T00:00:00,91,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,21.33,1.11,100.0,Medium,2.62,5.5,54,High,True
trd_prompt_engineering_20260608,prompt engineering,2026-06-08T00:00:00,49,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,4.26,2.08,100.0,Medium,3.47,7.29,71,Medium,False
trd_prompt_generation_20260609,prompt generation,2026-06-09T00:00:00,26,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-3.7,13.04,100.0,Medium,2.08,4.37,82,Low,False
trd_agentic_AI_20260609,agentic AI,2026-06-09T00:00:00,87,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-4.4,-2.25,100.0,Medium,2.95,6.2,63,High,False
trd_prompt_engineering_20260609,prompt engineering,2026-06-09T00:00:00,49,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,0.0,13.95,100.0,Medium,3.11,6.53,68,Medium,False
trd_prompt_generation_20260610,prompt generation,2026-06-10T00:00:00,22,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-15.38,-21.43,100.0,Medium,2.89,6.07,75,Low,False
trd_agentic_AI_20260610,agentic AI,2026-06-10T00:00:00,84,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-3.45,10.53,100.0,Medium,2.15,4.51,80,High,False
trd_prompt_engineering_20260610,prompt engineering,2026-06-10T00:00:00,49,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,0.0,11.36,100.0,Medium,1.63,3.42,78,Medium,False
trd_prompt_generation_20260611,prompt generation,2026-06-11T00:00:00,22,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,0.0,-4.35,100.0,Medium,1.96,4.12,74,Low,False
trd_agentic_AI_20260611,agentic AI,2026-06-11T00:00:00,84,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,0.0,12.0,100.0,Medium,1.75,3.68,52,High,False
trd_prompt_engineering_20260611,prompt engineering,2026-06-11T00:00:00,51,Global,web,prompt engineering guide,learn prompt engineering,prompt engineering cheat sheet,best prompt engineering tools,prompt engineering careers,4.08,8.51,100.0,Medium,2.52,5.29,85,Medium,False
trd_prompt_generation_20260612,prompt generation,2026-06-12T00:00:00,21,Global,web,prompt generation guide,learn prompt generation,prompt generation cheat sheet,best prompt generation tools,prompt generation careers,-4.55,-22.22,100.0,Medium,1.42,2.98,51,Low,False
trd_agentic_AI_20260612,agentic AI,2026-06-12T00:00:00,70,Global,web,agentic AI guide,learn agentic AI,agentic AI cheat sheet,best agentic AI tools,agentic AI careers,-16.67,-23.08,100.0,Medium,1.7,3.57,70,Medium,False
