event_id,started_at,ended_at,scheduled_to_end,budget,currency,event_type,source,channel,utm_source,utm_medium,utm_campaign,paid_budget_percent_used,impressions,clicks,click_through_rate,spend,conversions_attributed,attributed_revenue,roas,extraction_date
mkt_001592,2026-04-12T00:00:00Z,2026-04-18T00:00:00Z,2026-05-07T00:00:00Z,297.39,MXN,retargeting,google,referral,google,social,abandoned_cart_recovery,76.16,8668,809,9.3332,226.48,8,798.03,3.5236,2026-07-04T05:01:03.099173
mkt_001593,2026-04-12T00:00:00Z,2026-04-23T00:00:00Z,2026-05-08T00:00:00Z,485.43,EUR,influencer,google,search,google,display,q4_retarget,57.27,8202,51,0.6218,278.02,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_001594,2026-04-15T00:00:00Z,2026-04-18T00:00:00Z,2026-05-14T00:00:00Z,290.52,MXN,organic,instagram,referral,instagram,email,black_friday,75.23,5622,624,11.0993,218.57,29,2543.15,11.6354,2026-07-04T05:01:03.099173
mkt_001595,2026-04-15T00:00:00Z,2026-04-16T00:00:00Z,2026-05-01T00:00:00Z,277.03,EUR,post,facebook,email,facebook,social,q4_retarget,73.65,2617,129,4.9293,204.02,3,450.56,2.2084,2026-07-04T05:01:03.099173
mkt_001596,2026-04-15T00:00:00Z,2026-04-25T00:00:00Z,2026-04-27T00:00:00Z,215.24,EUR,post,google,direct,google,cpc,crypto_traders_jan,89.37,13497,773,5.7272,192.35,12,1413.61,7.3492,2026-07-04T05:01:03.099173
mkt_001597,2026-04-15T00:00:00Z,2026-04-23T00:00:00Z,2026-04-23T00:00:00Z,61.01,EUR,retargeting,google,direct,google,organic,q4_retarget,45.76,4103,299,7.2874,27.92,2,222.21,7.9588,2026-07-04T05:01:03.099173
mkt_001598,2026-04-16T00:00:00Z,2026-04-19T00:00:00Z,2026-04-28T00:00:00Z,376.82,EUR,organic,bing,direct,bing,email,brand_awareness,70.12,12473,1301,10.4305,264.23,26,5759.47,21.7972,2026-07-04T05:01:03.099173
mkt_001599,2026-04-16T00:00:00Z,2026-04-27T00:00:00Z,2026-05-03T00:00:00Z,323.3,EUR,organic,instagram,sms,instagram,display,black_friday,63.94,2260,153,6.7699,206.71,1,174.87,0.846,2026-07-04T05:01:03.099173
mkt_001600,2026-04-16T00:00:00Z,2026-04-25T00:00:00Z,2026-04-30T00:00:00Z,484.73,EUR,influencer,instagram,referral,instagram,display,summer_sale,79.63,13510,196,1.4508,386.01,9,496.56,1.2864,2026-07-04T05:01:03.099173
mkt_001601,2026-04-16T00:00:00Z,2026-04-27T00:00:00Z,2026-04-23T00:00:00Z,340.22,USD,organic,google,social,google,social,black_friday,67.26,1834,44,2.3991,228.83,2,520.23,2.2734,2026-07-04T05:01:03.099173
mkt_001602,2026-04-16T00:00:00Z,2026-04-27T00:00:00Z,2026-05-06T00:00:00Z,228.27,EUR,message,google,social,google,email,summer_sale,41.0,9338,360,3.8552,93.58,3,305.15,3.2608,2026-07-04T05:01:03.099173
mkt_001603,2026-04-17T00:00:00Z,2026-04-26T00:00:00Z,2026-05-06T00:00:00Z,480.8,USD,post,facebook,social,facebook,email,black_friday,86.25,13667,1430,10.4632,414.69,21,5740.26,13.8423,2026-07-04T05:01:03.099173
mkt_001604,2026-04-17T00:00:00Z,2026-04-20T00:00:00Z,2026-05-05T00:00:00Z,444.99,MXN,retargeting,mailchimp,sms,mailchimp,social,q4_retarget,76.52,611,40,6.5466,340.51,2,332.43,0.9763,2026-07-04T05:01:03.099173
mkt_001605,2026-04-17T00:00:00Z,2026-04-27T00:00:00Z,2026-05-07T00:00:00Z,359.68,EUR,post,tiktok,referral,tiktok,organic,new_year_promo,90.36,3975,41,1.0314,325.02,2,523.16,1.6096,2026-07-04T05:01:03.099173
mkt_001606,2026-04-17T00:00:00Z,2026-04-23T00:00:00Z,2026-05-05T00:00:00Z,65.04,EUR,retargeting,mailchimp,sms,mailchimp,display,q4_retarget,73.39,14317,1575,11.0009,47.73,1,127.08,2.6625,2026-07-04T05:01:03.099173
mkt_001607,2026-04-17T00:00:00Z,2026-04-18T00:00:00Z,2026-05-04T00:00:00Z,390.89,USD,organic,mailchimp,sms,mailchimp,social,brand_awareness,58.98,4725,201,4.254,230.54,8,1922.08,8.3373,2026-07-04T05:01:03.099173
mkt_001608,2026-04-18T00:00:00Z,2026-04-26T00:00:00Z,2026-05-17T00:00:00Z,39.32,EUR,post,mailchimp,social,mailchimp,social,black_friday,67.57,9199,734,7.9791,26.57,1,96.96,3.6492,2026-07-04T05:01:03.099173
mkt_001609,2026-04-18T00:00:00Z,2026-04-29T00:00:00Z,2026-04-29T00:00:00Z,496.7,EUR,retargeting,mailchimp,social,mailchimp,organic,brand_awareness,89.51,6545,412,6.2949,444.58,18,5265.42,11.8436,2026-07-04T05:01:03.099173
mkt_001610,2026-04-18T00:00:00Z,2026-05-01T00:00:00Z,2026-05-02T00:00:00Z,367.07,USD,influencer,google,direct,google,cpc,crypto_traders_jan,58.29,2853,112,3.9257,213.97,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_001611,2026-04-18T00:00:00Z,2026-04-27T00:00:00Z,2026-05-17T00:00:00Z,317.87,MXN,retargeting,bing,social,bing,cpc,summer_sale,51.35,3828,88,2.2989,163.24,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_001612,2026-04-20T00:00:00Z,2026-04-30T00:00:00Z,2026-05-06T00:00:00Z,461.48,MXN,message,instagram,search,instagram,display,summer_sale,85.92,14838,1519,10.2372,396.5,75,10822.31,27.2946,2026-07-04T05:01:03.099173
mkt_001613,2026-04-20T00:00:00Z,2026-04-22T00:00:00Z,2026-05-10T00:00:00Z,475.39,MXN,influencer,google,search,google,display,brand_awareness,93.61,3859,110,2.8505,445.0,3,637.1,1.4317,2026-07-04T05:01:03.099173
mkt_001614,2026-04-20T00:00:00Z,2026-04-23T00:00:00Z,2026-05-15T00:00:00Z,344.56,USD,post,instagram,email,instagram,email,new_year_promo,87.8,2265,208,9.1832,302.51,8,1219.19,4.0302,2026-07-04T05:01:03.099173
mkt_001615,2026-04-20T00:00:00Z,2026-04-29T00:00:00Z,2026-04-28T00:00:00Z,49.78,MXN,retargeting,tiktok,email,tiktok,display,abandoned_cart_recovery,63.84,12342,65,0.5267,31.78,2,492.83,15.5076,2026-07-04T05:01:03.099173
mkt_001616,2026-04-21T00:00:00Z,2026-05-01T00:00:00Z,2026-05-16T00:00:00Z,222.9,MXN,retargeting,tiktok,referral,tiktok,social,black_friday,59.26,9925,637,6.4181,132.09,27,4496.09,34.0381,2026-07-04T05:01:03.099173
mkt_001617,2026-04-21T00:00:00Z,2026-04-26T00:00:00Z,2026-05-10T00:00:00Z,60.7,MXN,influencer,instagram,email,instagram,organic,crypto_traders_jan,70.97,5480,284,5.1825,43.08,5,1202.64,27.9164,2026-07-04T05:01:03.099173
mkt_001618,2026-04-21T00:00:00Z,2026-04-29T00:00:00Z,2026-05-20T00:00:00Z,381.79,USD,ad,tiktok,email,tiktok,social,abandoned_cart_recovery,64.44,10659,243,2.2798,246.04,11,521.13,2.1181,2026-07-04T05:01:03.099173
mkt_001619,2026-04-21T00:00:00Z,2026-04-26T00:00:00Z,2026-05-09T00:00:00Z,325.87,EUR,message,google,social,google,display,summer_sale,81.28,14399,995,6.9102,264.88,13,1106.45,4.1772,2026-07-04T05:01:03.099173
mkt_001620,2026-04-22T00:00:00Z,2026-05-03T00:00:00Z,2026-05-01T00:00:00Z,201.54,EUR,post,twitter,display,twitter,social,crypto_traders_jan,40.95,8434,166,1.9682,82.54,6,1507.53,18.2642,2026-07-04T05:01:03.099173
mkt_001621,2026-04-22T00:00:00Z,2026-04-28T00:00:00Z,2026-05-19T00:00:00Z,369.83,EUR,retargeting,instagram,referral,instagram,email,q4_retarget,65.48,8897,48,0.5395,242.17,1,45.08,0.1862,2026-07-04T05:01:03.099173
mkt_001622,2026-04-22T00:00:00Z,2026-04-28T00:00:00Z,2026-05-02T00:00:00Z,288.78,EUR,post,facebook,email,facebook,email,summer_sale,87.64,10253,834,8.1342,253.1,7,725.84,2.8678,2026-07-04T05:01:03.099173
mkt_001623,2026-04-22T00:00:00Z,2026-04-28T00:00:00Z,2026-05-14T00:00:00Z,379.65,EUR,ad,mailchimp,sms,mailchimp,referral,abandoned_cart_recovery,65.17,13196,1232,9.3362,247.4,27,4866.43,19.6703,2026-07-04T05:01:03.099173
mkt_001624,2026-04-23T00:00:00Z,2026-04-24T00:00:00Z,2026-05-18T00:00:00Z,330.47,MXN,post,facebook,sms,facebook,email,q4_retarget,72.39,6907,596,8.6289,239.23,24,1829.23,7.6463,2026-07-04T05:01:03.099173
mkt_001625,2026-04-23T00:00:00Z,2026-04-25T00:00:00Z,2026-05-22T00:00:00Z,87.46,MXN,message,instagram,referral,instagram,display,abandoned_cart_recovery,72.71,11079,202,1.8233,63.59,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_001626,2026-04-23T00:00:00Z,2026-04-28T00:00:00Z,2026-05-07T00:00:00Z,138.12,USD,influencer,bing,sms,bing,organic,black_friday,48.97,13194,289,2.1904,67.64,4,699.66,10.3439,2026-07-04T05:01:03.099173
mkt_001627,2026-04-23T00:00:00Z,2026-04-25T00:00:00Z,2026-05-12T00:00:00Z,129.14,EUR,post,facebook,direct,facebook,social,black_friday,86.65,11720,844,7.2014,111.9,21,3093.3,27.6434,2026-07-04T05:01:03.099173
mkt_001628,2026-04-24T00:00:00Z,2026-04-25T00:00:00Z,2026-05-11T00:00:00Z,297.46,USD,retargeting,facebook,email,facebook,email,black_friday,81.38,12612,1179,9.3482,242.08,22,867.42,3.5832,2026-07-04T05:01:03.099173
mkt_001629,2026-04-24T00:00:00Z,2026-05-08T00:00:00Z,2026-05-10T00:00:00Z,254.44,EUR,organic,bing,social,bing,display,summer_sale,79.4,4648,33,0.71,202.03,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_001630,2026-04-25T00:00:00Z,2026-05-04T00:00:00Z,2026-05-02T00:00:00Z,420.22,EUR,ad,bing,social,bing,social,brand_awareness,94.82,4709,216,4.587,398.44,7,590.76,1.4827,2026-07-04T05:01:03.099173
mkt_001631,2026-04-25T00:00:00Z,2026-04-29T00:00:00Z,2026-05-08T00:00:00Z,274.29,USD,retargeting,mailchimp,referral,mailchimp,cpc,q4_retarget,59.42,3833,31,0.8088,162.98,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_001632,2026-04-27T00:00:00Z,2026-05-02T00:00:00Z,2026-05-17T00:00:00Z,459.76,MXN,organic,facebook,social,facebook,display,black_friday,43.53,5726,649,11.3343,200.12,26,6151.19,30.7375,2026-07-04T05:01:03.099173
mkt_001633,2026-04-27T00:00:00Z,2026-05-02T00:00:00Z,2026-05-26T00:00:00Z,83.38,MXN,message,google,email,google,display,new_year_promo,73.79,12504,982,7.8535,61.53,34,2521.81,40.985,2026-07-04T05:01:03.099173
mkt_001634,2026-04-27T00:00:00Z,2026-05-09T00:00:00Z,2026-05-06T00:00:00Z,81.93,MXN,organic,tiktok,display,tiktok,cpc,crypto_traders_jan,55.54,11913,603,5.0617,45.5,4,312.06,6.8585,2026-07-04T05:01:03.099173
mkt_001635,2026-04-27T00:00:00Z,2026-05-09T00:00:00Z,2026-05-13T00:00:00Z,152.12,USD,retargeting,mailchimp,direct,mailchimp,display,crypto_traders_jan,68.08,13563,1625,11.9811,103.56,59,8342.68,80.5589,2026-07-04T05:01:03.099173
mkt_001636,2026-04-28T00:00:00Z,2026-05-07T00:00:00Z,2026-05-09T00:00:00Z,36.82,MXN,retargeting,tiktok,display,tiktok,referral,crypto_traders_jan,57.82,6430,233,3.6236,21.29,7,1043.02,48.9911,2026-07-04T05:01:03.099173
mkt_001637,2026-04-28T00:00:00Z,2026-05-05T00:00:00Z,2026-05-28T00:00:00Z,307.81,EUR,retargeting,instagram,direct,instagram,cpc,summer_sale,84.49,14050,946,6.7331,260.07,19,1118.64,4.3013,2026-07-04T05:01:03.099173
mkt_001638,2026-04-28T00:00:00Z,2026-05-03T00:00:00Z,2026-05-24T00:00:00Z,344.86,MXN,influencer,twitter,sms,twitter,social,crypto_traders_jan,70.47,14429,514,3.5623,243.03,24,7057.42,29.0393,2026-07-04T05:01:03.099173
mkt_001639,2026-04-28T00:00:00Z,2026-05-07T00:00:00Z,2026-05-12T00:00:00Z,55.14,USD,post,mailchimp,direct,mailchimp,display,black_friday,40.48,14332,1172,8.1775,22.32,56,2683.48,120.2276,2026-07-04T05:01:03.099173
mkt_001640,2026-04-29T00:00:00Z,2026-05-11T00:00:00Z,2026-05-12T00:00:00Z,46.84,USD,retargeting,tiktok,direct,tiktok,referral,abandoned_cart_recovery,96.52,567,5,0.8818,45.21,1,269.7,5.9655,2026-07-04T05:01:03.099173
mkt_001641,2026-04-29T00:00:00Z,2026-05-12T00:00:00Z,2026-05-17T00:00:00Z,352.91,EUR,message,tiktok,search,tiktok,social,crypto_traders_jan,55.84,8402,643,7.6529,197.07,15,3046.7,15.46,2026-07-04T05:01:03.099173
mkt_001642,2026-04-29T00:00:00Z,2026-05-10T00:00:00Z,2026-05-14T00:00:00Z,165.92,EUR,post,google,referral,google,organic,q4_retarget,44.72,5913,632,10.6883,74.2,14,3276.36,44.1558,2026-07-04T05:01:03.099173
mkt_001643,2026-04-30T00:00:00Z,2026-05-05T00:00:00Z,2026-05-19T00:00:00Z,60.88,USD,retargeting,instagram,display,instagram,referral,abandoned_cart_recovery,79.96,14051,1686,11.9991,48.68,31,2862.15,58.7952,2026-07-04T05:01:03.099173
mkt_001644,2026-04-30T00:00:00Z,2026-05-11T00:00:00Z,2026-05-13T00:00:00Z,215.62,EUR,influencer,tiktok,sms,tiktok,email,abandoned_cart_recovery,85.38,6697,523,7.8095,184.1,25,6607.42,35.8904,2026-07-04T05:01:03.099173
mkt_001645,2026-05-02T00:00:00Z,2026-05-05T00:00:00Z,2026-05-18T00:00:00Z,247.69,EUR,message,twitter,search,twitter,email,summer_sale,62.3,8693,132,1.5185,154.31,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_001646,2026-05-02T00:00:00Z,2026-05-14T00:00:00Z,2026-05-31T00:00:00Z,135.38,MXN,post,instagram,direct,instagram,email,brand_awareness,58.68,3864,338,8.7474,79.44,10,1152.07,14.5024,2026-07-04T05:01:03.099173
mkt_001647,2026-05-03T00:00:00Z,2026-05-07T00:00:00Z,2026-05-13T00:00:00Z,80.9,EUR,message,mailchimp,social,mailchimp,email,summer_sale,66.03,7386,162,2.1933,53.42,4,428.28,8.0172,2026-07-04T05:01:03.099173
mkt_001648,2026-05-03T00:00:00Z,2026-05-09T00:00:00Z,2026-05-21T00:00:00Z,417.55,EUR,message,mailchimp,sms,mailchimp,cpc,crypto_traders_jan,74.96,5218,216,4.1395,312.99,9,1989.38,6.356,2026-07-04T05:01:03.099173
mkt_001649,2026-05-03T00:00:00Z,2026-05-14T00:00:00Z,2026-05-29T00:00:00Z,81.75,USD,ad,twitter,display,twitter,social,q4_retarget,73.05,12094,16,0.1323,59.72,1,234.47,3.9262,2026-07-04T05:01:03.099173
mkt_001650,2026-05-04T00:00:00Z,2026-05-13T00:00:00Z,2026-05-16T00:00:00Z,126.34,USD,organic,facebook,social,facebook,display,summer_sale,84.91,3817,48,1.2575,107.28,1,157.83,1.4712,2026-07-04T05:01:03.099173
mkt_001651,2026-05-04T00:00:00Z,2026-05-05T00:00:00Z,2026-06-03T00:00:00Z,339.57,MXN,message,bing,social,bing,social,brand_awareness,98.09,10610,273,2.573,333.08,1,199.8,0.5999,2026-07-04T05:01:03.099173
mkt_001652,2026-05-04T00:00:00Z,2026-05-10T00:00:00Z,2026-05-18T00:00:00Z,494.98,USD,ad,tiktok,social,tiktok,cpc,summer_sale,91.97,8257,272,3.2942,455.22,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_001653,2026-05-04T00:00:00Z,2026-05-18T00:00:00Z,2026-05-22T00:00:00Z,474.22,EUR,post,facebook,email,facebook,social,summer_sale,84.72,9387,985,10.4932,401.75,5,597.74,1.4878,2026-07-04T05:01:03.099173
mkt_001654,2026-05-04T00:00:00Z,2026-05-10T00:00:00Z,2026-05-29T00:00:00Z,306.87,MXN,post,instagram,sms,instagram,cpc,brand_awareness,63.64,3126,119,3.8068,195.29,3,343.23,1.7575,2026-07-04T05:01:03.099173
mkt_001655,2026-05-05T00:00:00Z,2026-05-15T00:00:00Z,2026-05-15T00:00:00Z,85.01,USD,retargeting,facebook,display,facebook,cpc,crypto_traders_jan,99.98,723,79,10.9267,84.99,1,202.18,2.3789,2026-07-04T05:01:03.099173
mkt_001656,2026-05-06T00:00:00Z,2026-05-11T00:00:00Z,2026-05-24T00:00:00Z,233.6,USD,post,facebook,search,facebook,display,new_year_promo,66.56,13660,705,5.1611,155.49,23,5849.6,37.6204,2026-07-04T05:01:03.099173
mkt_001657,2026-05-06T00:00:00Z,2026-05-19T00:00:00Z,2026-05-18T00:00:00Z,494.22,MXN,post,google,direct,google,email,summer_sale,76.78,10223,657,6.4267,379.44,14,3670.58,9.6737,2026-07-04T05:01:03.099173
mkt_001658,2026-05-06T00:00:00Z,2026-05-15T00:00:00Z,2026-05-16T00:00:00Z,129.72,USD,post,instagram,referral,instagram,organic,brand_awareness,71.0,9765,530,5.4275,92.1,17,2390.76,25.9583,2026-07-04T05:01:03.099173
mkt_001659,2026-05-06T00:00:00Z,2026-05-11T00:00:00Z,2026-05-29T00:00:00Z,396.82,EUR,retargeting,mailchimp,social,mailchimp,cpc,q4_retarget,91.24,4320,464,10.7407,362.07,23,818.8,2.2614,2026-07-04T05:01:03.099173
mkt_001660,2026-05-06T00:00:00Z,2026-05-18T00:00:00Z,2026-05-27T00:00:00Z,95.69,USD,post,instagram,direct,instagram,email,brand_awareness,97.54,8727,284,3.2543,93.34,10,1159.03,12.4173,2026-07-04T05:01:03.099173
mkt_001661,2026-05-07T00:00:00Z,2026-05-14T00:00:00Z,2026-05-23T00:00:00Z,130.05,MXN,post,google,social,google,cpc,abandoned_cart_recovery,91.05,3931,242,6.1562,118.41,2,188.58,1.5926,2026-07-04T05:01:03.099173
mkt_001662,2026-05-07T00:00:00Z,2026-05-18T00:00:00Z,2026-05-24T00:00:00Z,224.68,EUR,organic,bing,social,bing,email,brand_awareness,78.13,8079,373,4.6169,175.54,9,877.09,4.9965,2026-07-04T05:01:03.099173
mkt_001663,2026-05-07T00:00:00Z,2026-05-11T00:00:00Z,2026-05-23T00:00:00Z,431.75,MXN,influencer,twitter,display,twitter,display,brand_awareness,84.85,3471,251,7.2313,366.34,1,199.35,0.5442,2026-07-04T05:01:03.099173
mkt_001664,2026-05-08T00:00:00Z,2026-05-20T00:00:00Z,2026-06-02T00:00:00Z,466.09,MXN,retargeting,tiktok,sms,tiktok,referral,black_friday,66.85,10602,975,9.1964,311.6,46,13114.94,42.089,2026-07-04T05:01:03.099173
mkt_001665,2026-05-08T00:00:00Z,2026-05-20T00:00:00Z,2026-06-05T00:00:00Z,149.97,EUR,ad,facebook,display,facebook,display,brand_awareness,94.31,6278,630,10.035,141.44,19,2164.88,15.306,2026-07-04T05:01:03.099173
mkt_001666,2026-05-08T00:00:00Z,2026-05-13T00:00:00Z,2026-05-28T00:00:00Z,402.17,EUR,ad,bing,search,bing,cpc,new_year_promo,59.38,7778,187,2.4042,238.8,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_001667,2026-05-08T00:00:00Z,2026-05-21T00:00:00Z,2026-05-29T00:00:00Z,26.08,EUR,retargeting,tiktok,email,tiktok,cpc,q4_retarget,95.74,9591,799,8.3307,24.97,12,2202.79,88.2175,2026-07-04T05:01:03.099173
mkt_001668,2026-05-08T00:00:00Z,2026-05-17T00:00:00Z,2026-05-18T00:00:00Z,181.62,USD,influencer,mailchimp,direct,mailchimp,cpc,crypto_traders_jan,54.21,5499,407,7.4013,98.45,3,505.66,5.1362,2026-07-04T05:01:03.099173
mkt_001669,2026-05-09T00:00:00Z,2026-05-20T00:00:00Z,2026-06-03T00:00:00Z,439.22,USD,ad,bing,search,bing,email,q4_retarget,50.44,5643,214,3.7923,221.54,3,582.45,2.6291,2026-07-04T05:01:03.099173
mkt_001670,2026-05-10T00:00:00Z,2026-05-22T00:00:00Z,2026-06-02T00:00:00Z,198.67,MXN,organic,twitter,social,twitter,social,summer_sale,78.58,10343,753,7.2803,156.12,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_001671,2026-05-10T00:00:00Z,2026-05-11T00:00:00Z,2026-05-20T00:00:00Z,401.11,EUR,post,instagram,referral,instagram,cpc,brand_awareness,88.16,7884,789,10.0076,353.63,17,3724.61,10.5325,2026-07-04T05:01:03.099173
mkt_001672,2026-05-10T00:00:00Z,2026-05-22T00:00:00Z,2026-05-19T00:00:00Z,152.83,EUR,retargeting,facebook,referral,facebook,email,black_friday,85.36,12807,69,0.5388,130.46,2,555.96,4.2615,2026-07-04T05:01:03.099173
mkt_001673,2026-05-10T00:00:00Z,2026-05-13T00:00:00Z,2026-06-08T00:00:00Z,421.94,USD,influencer,google,search,google,organic,q4_retarget,66.36,7117,12,0.1686,279.99,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_001674,2026-05-10T00:00:00Z,2026-05-18T00:00:00Z,2026-05-25T00:00:00Z,115.66,EUR,message,instagram,direct,instagram,organic,summer_sale,56.31,5933,508,8.5623,65.13,18,1633.83,25.0857,2026-07-04T05:01:03.099173
mkt_001675,2026-05-11T00:00:00Z,2026-05-18T00:00:00Z,2026-06-08T00:00:00Z,424.77,USD,retargeting,mailchimp,email,mailchimp,referral,abandoned_cart_recovery,92.16,14998,1073,7.1543,391.46,17,3243.29,8.2851,2026-07-04T05:01:03.099173
mkt_001676,2026-05-11T00:00:00Z,2026-05-12T00:00:00Z,2026-06-09T00:00:00Z,142.82,EUR,influencer,google,direct,google,social,q4_retarget,70.13,3819,383,10.0288,100.16,11,1844.48,18.4153,2026-07-04T05:01:03.099173
mkt_001677,2026-05-11T00:00:00Z,2026-05-13T00:00:00Z,2026-05-21T00:00:00Z,335.26,EUR,post,facebook,social,facebook,display,new_year_promo,75.71,11527,332,2.8802,253.81,4,131.29,0.5173,2026-07-04T05:01:03.099173
mkt_001678,2026-05-12T00:00:00Z,2026-05-25T00:00:00Z,2026-05-26T00:00:00Z,426.27,USD,ad,bing,direct,bing,cpc,summer_sale,62.01,12296,1164,9.4665,264.31,52,13775.14,52.1174,2026-07-04T05:01:03.099173
mkt_001679,2026-05-12T00:00:00Z,2026-05-16T00:00:00Z,2026-05-24T00:00:00Z,290.46,EUR,post,instagram,email,instagram,referral,new_year_promo,69.28,4575,84,1.8361,201.23,2,153.62,0.7634,2026-07-04T05:01:03.099173
mkt_001680,2026-05-12T00:00:00Z,2026-05-24T00:00:00Z,2026-06-09T00:00:00Z,312.74,USD,message,google,search,google,cpc,crypto_traders_jan,61.09,3477,410,11.7918,191.04,4,931.29,4.8748,2026-07-04T05:01:03.099173
mkt_001681,2026-05-13T00:00:00Z,2026-05-26T00:00:00Z,2026-06-12T00:00:00Z,423.02,MXN,ad,twitter,email,twitter,organic,new_year_promo,73.46,9925,779,7.8489,310.76,32,7823.61,25.1757,2026-07-04T05:01:03.099173
mkt_001682,2026-05-13T00:00:00Z,2026-05-15T00:00:00Z,2026-05-27T00:00:00Z,49.22,USD,organic,google,direct,google,display,q4_retarget,64.81,817,53,6.4871,31.9,2,568.69,17.8273,2026-07-04T05:01:03.099173
mkt_001683,2026-05-13T00:00:00Z,2026-05-24T00:00:00Z,2026-05-27T00:00:00Z,217.98,EUR,influencer,twitter,search,twitter,cpc,brand_awareness,78.99,3808,264,6.9328,172.19,9,1729.55,10.0444,2026-07-04T05:01:03.099173
mkt_001684,2026-05-13T00:00:00Z,2026-05-17T00:00:00Z,2026-06-05T00:00:00Z,88.02,EUR,post,mailchimp,referral,mailchimp,display,black_friday,71.19,12042,805,6.6849,62.66,3,290.42,4.6349,2026-07-04T05:01:03.099173
mkt_001685,2026-05-13T00:00:00Z,2026-05-14T00:00:00Z,2026-06-07T00:00:00Z,229.35,MXN,ad,twitter,email,twitter,referral,black_friday,73.58,3677,249,6.7718,168.75,6,1568.88,9.2971,2026-07-04T05:01:03.099173
mkt_001686,2026-05-14T00:00:00Z,2026-05-15T00:00:00Z,2026-06-09T00:00:00Z,192.53,USD,post,bing,display,bing,organic,brand_awareness,74.72,798,12,1.5038,143.85,1,143.3,0.9962,2026-07-04T05:01:03.099173
mkt_001687,2026-05-14T00:00:00Z,2026-05-17T00:00:00Z,2026-05-21T00:00:00Z,11.98,EUR,influencer,facebook,display,facebook,display,abandoned_cart_recovery,52.59,5069,234,4.6163,6.3,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_001688,2026-05-14T00:00:00Z,2026-05-24T00:00:00Z,2026-05-25T00:00:00Z,264.96,MXN,message,google,social,google,organic,new_year_promo,46.17,937,69,7.3639,122.32,2,207.34,1.6951,2026-07-04T05:01:03.099173
mkt_001689,2026-05-14T00:00:00Z,2026-05-20T00:00:00Z,2026-05-31T00:00:00Z,134.58,USD,message,mailchimp,search,mailchimp,email,black_friday,61.89,10114,5,0.0494,83.29,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_001690,2026-05-15T00:00:00Z,2026-05-18T00:00:00Z,2026-06-10T00:00:00Z,41.15,MXN,retargeting,mailchimp,email,mailchimp,referral,q4_retarget,90.69,5859,78,1.3313,37.32,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_001691,2026-05-15T00:00:00Z,2026-05-19T00:00:00Z,2026-06-11T00:00:00Z,175.53,MXN,post,instagram,email,instagram,display,summer_sale,62.71,5556,101,1.8179,110.08,5,663.57,6.0281,2026-07-04T05:01:03.099173
mkt_001692,2026-05-16T00:00:00Z,2026-05-28T00:00:00Z,2026-06-03T00:00:00Z,415.25,USD,retargeting,mailchimp,search,mailchimp,cpc,abandoned_cart_recovery,59.8,8499,24,0.2824,248.32,0,0.0,0.0,2026-07-04T05:01:03.099173
mkt_001693,2026-05-16T00:00:00Z,2026-05-28T00:00:00Z,2026-06-02T00:00:00Z,469.23,EUR,post,instagram,display,instagram,display,brand_awareness,59.73,7540,904,11.9894,280.26,30,1909.39,6.8129,2026-07-04T05:01:03.099173
mkt_001694,2026-05-16T00:00:00Z,2026-05-17T00:00:00Z,2026-06-13T00:00:00Z,237.15,USD,ad,twitter,display,twitter,email,q4_retarget,91.46,5992,423,7.0594,216.89,9,1077.37,4.9674,2026-07-04T05:01:03.099173
mkt_001695,2026-05-17T00:00:00Z,2026-05-29T00:00:00Z,2026-06-06T00:00:00Z,108.08,EUR,ad,google,search,google,cpc,black_friday,63.23,10630,212,1.9944,68.34,2,260.69,3.8146,2026-07-04T05:01:03.099173
mkt_001696,2026-05-18T00:00:00Z,2026-05-25T00:00:00Z,2026-06-05T00:00:00Z,394.23,USD,ad,bing,display,bing,social,black_friday,49.37,6246,635,10.1665,194.64,24,5083.04,26.1151,2026-07-04T05:01:03.099173
mkt_001697,2026-05-18T00:00:00Z,2026-05-19T00:00:00Z,2026-06-16T00:00:00Z,237.8,USD,post,mailchimp,display,mailchimp,organic,summer_sale,57.31,5556,398,7.1634,136.29,11,682.58,5.0083,2026-07-04T05:01:03.099173
mkt_001698,2026-05-25T00:00:00Z,2026-06-07T00:00:00Z,2026-06-18T00:00:00Z,23.81,USD,post,twitter,referral,twitter,display,crypto_traders_jan,85.3,4173,435,10.4242,20.31,15,3809.94,187.5894,2026-07-04T05:01:03.099173
mkt_001699,2026-05-25T00:00:00Z,2026-06-08T00:00:00Z,2026-06-22T00:00:00Z,159.33,EUR,organic,mailchimp,search,mailchimp,cpc,black_friday,85.23,8932,224,2.5078,135.79,4,847.33,6.24,2026-07-04T05:01:03.099173
